stage,fold,subject_id,model,seed,train_ll,delta_from_best,converged,n_iter,selected,message
subject,,2.0,HMM_static,7221,-4410.716505900923,-4.018729941890342e-05,True,65,False,
subject,,2.0,HMM_static,7222,-4530.42740331479,-119.71093760116672,True,79,False,
subject,,2.0,HMM_static,7223,-4530.427602366437,-119.71113665281337,True,77,False,
subject,,2.0,HMM_static,7224,-4530.427494723582,-119.71102900995812,True,77,False,
subject,,3.0,HMM_static,7300,-4406.638323415601,-4.202524087304482e-05,True,70,False,
subject,,3.0,HMM_static,7301,-4406.638367247448,-8.585708746977616e-05,True,77,False,
subject,,3.0,HMM_static,7302,-4406.638431840856,-0.0001504504962213,True,56,False,
subject,,3.0,HMM_static,7303,-4406.638529014053,-0.0002476236932125,True,50,False,
subject,,3.0,HMM_static,7304,-4406.638492959895,-0.0002115695351676,True,53,False,
subject,,3.0,HMM_static,7305,-4406.638351360435,-6.997007494646823e-05,True,72,False,
subject,,3.0,HMM_static,7306,-4406.638297638241,-1.624788092158269e-05,True,83,False,
subject,,3.0,HMM_static,7307,-4406.638620766562,-0.0003393762017367,True,55,False,
subject,,3.0,HMM_static,7308,-4406.638374412925,-9.302256512455642e-05,True,65,False,
subject,,3.0,HMM_static,7309,-4406.638329219733,-4.782937321579084e-05,True,75,False,
subject,,3.0,HMM_static,7310,-4406.638350021227,-6.863086673547514e-05,True,65,False,
subject,,3.0,HMM_static,7311,-4406.638575979037,-0.0002945886772067,True,67,False,
subject,,3.0,HMM_static,7312,-4406.638492653763,-0.000211263402889,True,62,False,
subject,,3.0,HMM_static,7313,-4406.638286949642,-5.559281817113515e-06,True,78,False,
subject,,3.0,HMM_static,7314,-4406.638378481233,-9.70908731687814e-05,True,77,False,
subject,,3.0,HMM_static,7315,-4406.638479511718,-0.000198121358153,True,73,False,
subject,,3.0,HMM_static,7316,-4406.63828139036,0.0,True,73,True,
subject,,3.0,HMM_static,7317,-4406.638586901781,-0.0003055114211747,True,59,False,
subject,,3.0,HMM_static,7318,-4406.638603750888,-0.0003223605281164,True,63,False,
subject,,3.0,HMM_static,7319,-4406.63835704547,-7.565510986751178e-05,True,58,False,
subject,,3.0,HMM_static,7320,-4406.638565275865,-0.0002838855052686,True,54,False,
subject,,3.0,HMM_static,7321,-4406.638513375,-0.0002319846398677,True,69,False,
subject,,3.0,HMM_static,7322,-4406.638462248663,-0.0001808583028832,True,69,False,
subject,,3.0,HMM_static,7323,-4406.638354793859,-7.34034993001842e-05,True,71,False,
subject,,3.0,HMM_static,7324,-4406.638365920735,-8.453037480649073e-05,True,61,False,
subject,,4.0,HMM_static,7400,-3710.792289946408,-0.0011707101925821,True,44,False,
subject,,4.0,HMM_static,7401,-3710.7935282922426,-0.0024090560268632,True,45,False,
subject,,4.0,HMM_static,7402,-3710.79351931937,-0.0024000831540433,True,44,False,
subject,,4.0,HMM_static,7403,-3710.793011493713,-0.0018922574972748,True,43,False,
subject,,4.0,HMM_static,7404,-3710.79344229392,-0.0023230577044159,True,43,False,
subject,,4.0,HMM_static,7405,-3710.793216753237,-0.0020975170214114,True,44,False,
subject,,4.0,HMM_static,7406,-3710.792847353634,-0.0017281174182244,True,42,False,
subject,,4.0,HMM_static,7407,-3710.7935917120526,-0.0024724758368392,True,44,False,
subject,,4.0,HMM_static,7408,-3710.792832643301,-0.0017134070853899,True,40,False,
subject,,4.0,HMM_static,7409,-3710.793090707542,-0.0019714713262146,True,43,False,
subject,,4.0,HMM_static,7410,-3710.79332624296,-0.0022070067439017,True,44,False,
subject,,4.0,HMM_static,7411,-3710.793858361465,-0.0027391252488087,True,43,False,
subject,,4.0,HMM_static,7412,-3710.7939448525017,-0.0028256162859179,True,43,False,
subject,,4.0,HMM_static,7413,-3710.79330641149,-0.0021871752742299,True,43,False,
subject,,4.0,HMM_static,7414,-3710.7930880041927,-0.0019687679769049,True,45,False,
subject,,4.0,HMM_static,7415,-3710.793187142433,-0.0020679062172348,True,42,False,
subject,,4.0,HMM_static,7416,-3710.7931651555546,-0.0020459193387978,True,44,False,
subject,,4.0,HMM_static,7417,-3710.7933912811286,-0.0022720449128428,True,45,False,
subject,,4.0,HMM_static,7418,-3710.791119236216,0.0,True,42,True,
subject,,4.0,HMM_static,7419,-3710.7929640844272,-0.0018448482114763,True,44,False,
subject,,4.0,HMM_static,7420,-3710.7936971691984,-0.0025779329826036,True,44,False,
subject,,4.0,HMM_static,7421,-3710.7934637668423,-0.0023445306269422,True,42,False,
subject,,4.0,HMM_static,7422,-3710.793641094872,-0.0025218586565642,True,43,False,
subject,,4.0,HMM_static,7423,-3710.792675025105,-0.0015557888887087,True,45,False,
subject,,4.0,HMM_static,7424,-3710.7937045909935,-0.0025853547786027,True,43,False,
subject,,5.0,HMM_static,7500,-7395.607613472582,-0.0007302814556169,True,172,False,
subject,,5.0,HMM_static,7501,-7395.607941649055,-0.0010584579285932,True,172,False,
subject,,5.0,HMM_static,7502,-7398.623360950432,-3.0164777593063263,True,45,False,
subject,,5.0,HMM_static,7503,-7395.607613737202,-0.0007305460758288,True,177,False,
subject,,5.0,HMM_static,7504,-7395.60735033032,-0.0004671391943702,True,179,False,
subject,,5.0,HMM_static,7505,-7395.607434767972,-0.0005515768461918,True,171,False,
subject,,5.0,HMM_static,7506,-7395.607876292055,-0.0009931009290085,True,170,False,
subject,,5.0,HMM_static,7507,-7395.607414556243,-0.00053136511724,True,164,False,
subject,,5.0,HMM_static,7508,-7395.607363232417,-0.000480041290757,True,166,False,
subject,,5.0,HMM_static,7509,-7395.606883191126,0.0,True,176,True,
subject,,5.0,HMM_static,7510,-7395.607728712327,-0.0008455212009721,True,161,False,
subject,,5.0,HMM_static,7511,-7395.607554255761,-0.0006710646348437,True,176,False,
subject,,5.0,HMM_static,7512,-7398.642289258471,-3.0354060673453205,True,51,False,
subject,,5.0,HMM_static,7513,-7395.608019351165,-0.0011361600390955,True,168,False,
subject,,5.0,HMM_static,7514,-7395.607619316082,-0.0007361249563473,True,172,False,
subject,,5.0,HMM_static,7515,-7395.607459359207,-0.000576168081352,True,168,False,
subject,,5.0,HMM_static,7516,-7395.607470711879,-0.0005875207525605,True,177,False,
subject,,5.0,HMM_static,7517,-7395.607545313659,-0.0006621225329581,True,183,False,
subject,,5.0,HMM_static,7518,-7395.607511740428,-0.0006285493018367,True,165,False,
subject,,5.0,HMM_static,7519,-7395.60793803629,-0.0010548451637077,True,180,False,
subject,,5.0,HMM_static,7520,-7395.607009953299,-0.0001267621728402,True,173,False,
subject,,5.0,HMM_static,7521,-7395.607664582101,-0.0007813909751348,True,170,False,
subject,,5.0,HMM_static,7522,-7395.60759849189,-0.0007153007636588,True,175,False,
subject,,5.0,HMM_static,7523,-7395.607637480845,-0.0007542897192251,True,190,False,
subject,,5.0,HMM_static,7524,-7395.607499891325,-0.0006167001993162,True,163,False,
subject,,6.0,HMM_static,7600,-6867.390120092789,-0.0003589297393773,True,54,False,
subject,,6.0,HMM_static,7601,-6867.389867204999,-0.0001060419490386,True,56,False,
subject,,6.0,HMM_static,7602,-6867.389786509116,-2.5346065740450285e-05,True,54,False,
subject,,6.0,HMM_static,7603,-6867.389767843346,-6.68029588268837e-06,True,50,False,
subject,,6.0,HMM_static,7604,-6867.390136040305,-0.0003748772551261,True,57,False,
subject,,6.0,HMM_static,7605,-6867.390135475367,-0.0003743123170352,True,55,False,
subject,,6.0,HMM_static,7606,-6867.389820727201,-5.956415134278359e-05,True,54,False,
subject,,6.0,HMM_static,7607,-6867.3897800949735,-1.8931923477794044e-05,True,55,False,
subject,,6.0,HMM_static,7608,-6867.390103500047,-0.0003423369971642,True,54,False,
subject,,6.0,HMM_static,7609,-6867.390096717228,-0.0003355541775817,True,49,False,
subject,,6.0,HMM_static,7610,-6867.390109958011,-0.0003487949607006,True,48,False,
subject,,6.0,HMM_static,7611,-6867.389787619766,-2.645671611389844e-05,True,52,False,
subject,,6.0,HMM_static,7612,-6867.3902294166255,-0.0004682535754909,True,53,False,
subject,,6.0,HMM_static,7613,-6867.390218122624,-0.0004569595739667,True,53,False,
subject,,6.0,HMM_static,7614,-6867.38976116305,0.0,True,56,True,
subject,,6.0,HMM_static,7615,-6867.390230954415,-0.0004697913645941,True,54,False,
subject,,6.0,HMM_static,7616,-6867.390216364739,-0.0004552016889647,True,54,False,
subject,,6.0,HMM_static,7617,-6867.38984171818,-8.055512989812996e-05,True,59,False,
subject,,6.0,HMM_static,7618,-6867.390177975106,-0.000416812055846,True,57,False,
subject,,6.0,HMM_static,7619,-6867.389917377539,-0.0001562144889248,True,57,False,
subject,,6.0,HMM_static,7620,-6867.389817528688,-5.636563764710445e-05,True,60,False,
subject,,6.0,HMM_static,7621,-6867.390102982972,-0.0003418199221414,True,55,False,
subject,,6.0,HMM_static,7622,-6867.389963562359,-0.0002023993092734,True,59,False,
subject,,6.0,HMM_static,7623,-6867.3899131485305,-0.0001519854804428,True,52,False,
subject,,6.0,HMM_static,7624,-6867.389993406547,-0.0002322434966117,True,61,False,
subject,,7.0,HMM_static,7700,-3748.114601225129,-5.526262020794093e-05,True,48,False,
subject,,7.0,HMM_static,7701,-3748.11464325308,-9.729057092044968e-05,True,47,False,
subject,,7.0,HMM_static,7702,-3748.11456359327,-1.7630760794418165e-05,True,48,False,
subject,,7.0,HMM_static,7703,-3748.114748917634,-0.0002029551251325,True,47,False,
subject,,7.0,HMM_static,7704,-3748.114836791005,-0.0002908284955083,True,42,False,
subject,,7.0,HMM_static,7705,-3748.1147033625134,-0.0001574000043547,True,47,False,
subject,,7.0,HMM_static,7706,-3748.1147452001305,-0.000199237621473,True,46,False,
subject,,7.0,HMM_static,7707,-3748.1147203377072,-0.0001743751981848,True,44,False,
subject,,7.0,HMM_static,7708,-3748.1145815866944,-3.562418532965239e-05,True,47,False,
subject,,7.0,HMM_static,7709,-3748.114751839599,-0.0002058770896837,True,46,False,
subject,,7.0,HMM_static,7710,-3748.1145932792992,-4.731679018732393e-05,True,47,False,
subject,,7.0,HMM_static,7711,-3748.1146240669086,-7.810439956301707e-05,True,45,False,
subject,,7.0,HMM_static,7712,-3748.114577816984,-3.185447530995589e-05,True,48,False,
subject,,7.0,HMM_static,7713,-3748.114793786136,-0.0002478236265233,True,46,False,
subject,,7.0,HMM_static,7714,-3748.11472570413,-0.0001797416207409,True,45,False,
subject,,7.0,HMM_static,7715,-3748.114616288233,-7.032572375464952e-05,True,47,False,
subject,,7.0,HMM_static,7716,-3748.11461773162,-7.176911049100454e-05,True,48,False,
subject,,7.0,HMM_static,7717,-3748.1145884069,-4.244439060130389e-05,True,45,False,
subject,,7.0,HMM_static,7718,-3748.114764943208,-0.0002189806987189,True,44,False,
subject,,7.0,HMM_static,7719,-3748.1148484015575,-0.0003024390484824,True,45,False,
subject,,7.0,HMM_static,7720,-3748.1147058345473,-0.0001598720382389,True,47,False,
subject,,7.0,HMM_static,7721,-3748.1148496814976,-0.0003037189885617,True,45,False,
subject,,7.0,HMM_static,7722,-3748.114586134014,-4.017150513391243e-05,True,47,False,
subject,,7.0,HMM_static,7723,-3748.114545962509,0.0,True,47,True,
subject,,7.0,HMM_static,7724,-3748.1146556760673,-0.0001097135582313,True,46,False,
subject,,8.0,HMM_static,7800,-7107.955693401441,-0.0001963487093235,True,192,False,
subject,,8.0,HMM_static,7801,-7107.955766555353,-0.0002695026214496,True,166,False,
subject,,8.0,HMM_static,7802,-7107.955825435187,-0.0003283824553363,True,189,False,
subject,,8.0,HMM_static,7803,-7107.955962180517,-0.0004651277859011,True,149,False,
subject,,8.0,HMM_static,7804,-7107.956054480317,-0.0005574275855906,True,177,False,
subject,,8.0,HMM_static,7805,-7107.955621823145,-0.0001247704130946,True,175,False,
subject,,8.0,HMM_static,7806,-7107.955789498963,-0.0002924462314695,True,206,False,
subject,,8.0,HMM_static,7807,-7107.955748527101,-0.000251474369179,True,148,False,
subject,,8.0,HMM_static,7808,-7107.955645890477,-0.0001488377456553,True,153,False,
subject,,8.0,HMM_static,7809,-7107.95567369318,-0.0001766404484442,True,184,False,
subject,,8.0,HMM_static,7810,-7107.955967128546,-0.000470075814519,True,177,False,
subject,,8.0,HMM_static,7811,-7107.955530427008,-3.337427642691182e-05,True,161,False,
subject,,8.0,HMM_static,7812,-7107.9559196904975,-0.0004226377659506,True,160,False,
subject,,8.0,HMM_static,7813,-7107.955993897929,-0.000496845197631,True,217,False,
subject,,8.0,HMM_static,7814,-7107.955540387451,-4.333471952122636e-05,True,186,False,
subject,,8.0,HMM_static,7815,-7107.955967026208,-0.0004699734763562,True,176,False,
subject,,8.0,HMM_static,7816,-7107.955497052732,0.0,True,174,True,
subject,,8.0,HMM_static,7817,-7107.955730774615,-0.0002337218829779,True,169,False,
subject,,8.0,HMM_static,7818,-7107.955788686822,-0.0002916340908996,True,174,False,
subject,,8.0,HMM_static,7819,-7107.9561530572255,-0.000656004493976,True,181,False,
subject,,8.0,HMM_static,7820,-7107.955779039864,-0.000281987132439,True,216,False,
subject,,8.0,HMM_static,7821,-7107.955850688041,-0.0003536353096933,True,166,False,
subject,,8.0,HMM_static,7822,-7107.955876330283,-0.0003792775514739,True,160,False,
subject,,8.0,HMM_static,7823,-7107.955597789414,-0.0001007366827252,True,166,False,
subject,,8.0,HMM_static,7824,-7107.95602979146,-0.0005327387289071,True,162,False,
subject,,9.0,HMM_static,7900,-7422.562126941115,-0.0005567705375142,True,86,False,
subject,,9.0,HMM_static,7901,-7422.561879224272,-0.0003090536947638,True,87,False,
subject,,9.0,HMM_static,7902,-7422.561828654753,-0.0002584841759016,True,87,False,
subject,,9.0,HMM_static,7903,-7422.562115086959,-0.0005449163818411,True,87,False,
subject,,9.0,HMM_static,7904,-7422.561942988755,-0.0003728181773112,True,86,False,
subject,,9.0,HMM_static,7905,-7422.561675626283,-0.0001054557060342,True,91,False,
subject,,9.0,HMM_static,7906,-7422.561875896768,-0.0003057261910726,True,94,False,
subject,,9.0,HMM_static,7907,-7422.561942222167,-0.000372051589693,True,87,False,
subject,,9.0,HMM_static,7908,-7422.561876881605,-0.0003067110274059,True,83,False,
subject,,9.0,HMM_static,7909,-7422.56207558388,-0.0005054133025623,True,90,False,
subject,,9.0,HMM_static,7910,-7422.562077537257,-0.0005073666798125,True,92,False,
subject,,9.0,HMM_static,7911,-7422.561765740008,-0.0001955694306161,True,88,False,
subject,,9.0,HMM_static,7912,-7422.56162648955,-5.631897238345118e-05,True,81,False,
subject,,9.0,HMM_static,7913,-7422.562173441152,-0.000603270575084,True,88,False,
subject,,9.0,HMM_static,7914,-7422.561744059512,-0.0001738889350235,True,85,False,
subject,,9.0,HMM_static,7915,-7422.562155667383,-0.0005854968057974,True,91,False,
subject,,9.0,HMM_static,7916,-7422.561800640913,-0.0002304703357367,True,86,False,
subject,,9.0,HMM_static,7917,-7422.561783347597,-0.0002131770197593,True,82,False,
subject,,9.0,HMM_static,7918,-7422.561570170577,0.0,True,95,True,
subject,,9.0,HMM_static,7919,-7422.561818132647,-0.0002479620698068,True,79,False,
subject,,9.0,HMM_static,7920,-7422.561616072197,-4.590162006934406e-05,True,88,False,
subject,,9.0,HMM_static,7921,-7422.562048514894,-0.0004783443164342,True,86,False,
subject,,9.0,HMM_static,7922,-7422.5620257548335,-0.0004555842560876,True,85,False,
subject,,9.0,HMM_static,7923,-7422.561573087853,-2.917276106018108e-06,True,97,False,
subject,,9.0,HMM_static,7924,-7422.562027330701,-0.0004571601239149,True,84,False,
subject,,10.0,HMM_static,8000,-6170.883914446496,-3.789259881159524e-05,True,273,False,
subject,,10.0,HMM_static,8001,-6170.884110599918,-0.0002340460214327,True,284,False,
subject,,10.0,HMM_static,8002,-6170.884068047185,-0.0001914932881845,True,280,False,
subject,,10.0,HMM_static,8003,-6170.884028157666,-0.0001516037691544,True,292,False,
subject,,10.0,HMM_static,8004,-6170.884364900254,-0.0004883463570877,True,282,False,
subject,,10.0,HMM_static,8005,-6170.884004004292,-0.0001274503956665,True,286,False,
subject,,10.0,HMM_static,8006,-6170.884367064436,-0.0004905105397483,True,287,False,
subject,,10.0,HMM_static,8007,-6170.884420869542,-0.0005443156451292,True,282,False,
subject,,10.0,HMM_static,8008,-6170.883880025197,-3.4713002605712973e-06,True,293,False,
subject,,10.0,HMM_static,8009,-6170.8843692558485,-0.0004927019517708,True,291,False,
subject,,10.0,HMM_static,8010,-6170.884270265433,-0.0003937115361623,True,267,False,
subject,,10.0,HMM_static,8011,-6170.884392940355,-0.0005163864580026,True,284,False,
subject,,10.0,HMM_static,8012,-6170.884248913128,-0.0003723592308233,True,287,False,
subject,,10.0,HMM_static,8013,-6170.8842657537625,-0.0003891998658218,True,286,False,
subject,,10.0,HMM_static,8014,-6170.8843323093615,-0.0004557554648272,True,284,False,
subject,,10.0,HMM_static,8015,-6170.884193625311,-0.0003170714144289,True,289,False,
subject,,10.0,HMM_static,8016,-6170.884097905919,-0.0002213520219811,True,294,False,
subject,,10.0,HMM_static,8017,-6170.884147591455,-0.0002710375583774,True,290,False,
subject,,10.0,HMM_static,8018,-6170.884380559084,-0.0005040051873947,True,286,False,
subject,,10.0,HMM_static,8019,-6170.884199759359,-0.0003232054623367,True,281,False,
subject,,10.0,HMM_static,8020,-6170.884386510889,-0.0005099569925732,True,287,False,
subject,,10.0,HMM_static,8021,-6170.883876553897,0.0,True,296,True,
subject,,10.0,HMM_static,8022,-6170.883993999761,-0.000117445863907,True,288,False,
subject,,10.0,HMM_static,8023,-6170.884346664361,-0.0004701104644482,True,283,False,
subject,,10.0,HMM_static,8024,-6170.8842288072665,-0.0003522533697832,True,268,False,
subject,,11.0,HMM_static,8100,-5272.062701774966,-0.0008034802031033,True,41,False,
subject,,11.0,HMM_static,8101,-5272.062115918571,-0.0002176238085667,True,42,False,
subject,,11.0,HMM_static,8102,-5272.0623145818345,-0.0004162870718573,True,45,False,
subject,,11.0,HMM_static,8103,-5272.062072237028,-0.0001739422650643,True,43,False,
subject,,11.0,HMM_static,8104,-5272.062217840317,-0.0003195455547029,True,44,False,
subject,,11.0,HMM_static,8105,-5272.0632773128455,-0.0013790180828436,True,42,False,
subject,,11.0,HMM_static,8106,-5272.062174060096,-0.0002757653328444,True,41,False,
subject,,11.0,HMM_static,8107,-5272.062318288362,-0.0004199935992801,True,42,False,
subject,,11.0,HMM_static,8108,-5272.062441690276,-0.0005433955129774,True,43,False,
subject,,11.0,HMM_static,8109,-5272.063823233097,-0.0019249383340138,True,45,False,
subject,,11.0,HMM_static,8110,-5272.061898294763,0.0,True,43,True,
subject,,11.0,HMM_static,8111,-5272.062302482969,-0.0004041882066303,True,44,False,
subject,,11.0,HMM_static,8112,-5272.062613051357,-0.0007147565947889,True,42,False,
subject,,11.0,HMM_static,8113,-5272.062144599697,-0.0002463049340803,True,45,False,
subject,,11.0,HMM_static,8114,-5272.062667224051,-0.0007689292888244,True,42,False,
subject,,11.0,HMM_static,8115,-5272.06283153584,-0.0009332410772913,True,45,False,
subject,,11.0,HMM_static,8116,-5272.062763934713,-0.0008656399504616,True,43,False,
subject,,11.0,HMM_static,8117,-5272.062463293549,-0.0005649987861033,True,44,False,
subject,,11.0,HMM_static,8118,-5272.06203086353,-0.0001325687671851,True,44,False,
subject,,11.0,HMM_static,8119,-5272.063115723984,-0.0012174292214695,True,42,False,
subject,,11.0,HMM_static,8120,-5272.064159996091,-0.0022617013282797,True,43,False,
subject,,11.0,HMM_static,8121,-5272.0620065666135,-0.0001082718508769,True,41,False,
subject,,11.0,HMM_static,8122,-5272.062603018414,-0.0007047236513244,True,46,False,
subject,,11.0,HMM_static,8123,-5272.062023367087,-0.0001250723244083,True,41,False,
subject,,11.0,HMM_static,8124,-5272.062147354236,-0.0002490594733899,True,45,False,
subject,,12.0,HMM_static,8200,-6122.731897634885,-0.0059585628905551,True,51,False,
subject,,12.0,HMM_static,8201,-6122.7334278067565,-0.0074887347618641,True,65,False,
subject,,12.0,HMM_static,8202,-6122.730756590648,-0.0048175186529988,True,54,False,
subject,,12.0,HMM_static,8203,-6122.730009125849,-0.0040700538547753,True,56,False,
subject,,12.0,HMM_static,8204,-6122.7335358812325,-0.0075968092378388,True,62,False,
subject,,12.0,HMM_static,8205,-6122.733993790104,-0.0080547181096335,True,57,False,
subject,,12.0,HMM_static,8206,-6122.732960710853,-0.0070216388585322,True,66,False,
subject,,12.0,HMM_static,8207,-6122.733597407933,-0.0076583359386859,True,58,False,
subject,,12.0,HMM_static,8208,-6122.733239702291,-0.0073006302964131,True,60,False,
subject,,12.0,HMM_static,8209,-6122.733685875106,-0.0077468031113312,True,63,False,
subject,,12.0,HMM_static,8210,-6122.727525349452,-0.001586277457136,True,48,False,
subject,,12.0,HMM_static,8211,-6122.733737364164,-0.0077982921693546,True,56,False,
subject,,12.0,HMM_static,8212,-6122.733356055187,-0.0074169831923427,True,48,False,
subject,,12.0,HMM_static,8213,-6122.733650892204,-0.0077118202088968,True,60,False,
subject,,12.0,HMM_static,8214,-6122.728326833456,-0.0023877614612501,True,52,False,
subject,,12.0,HMM_static,8215,-6122.733464744408,-0.0075256724130667,True,65,False,
subject,,12.0,HMM_static,8216,-6122.731319346007,-0.0053802740121682,True,55,False,
subject,,12.0,HMM_static,8217,-6122.760940685719,-0.0350016137244892,True,25,False,
subject,,12.0,HMM_static,8218,-6122.733584783725,-0.0076457117302197,True,67,False,
subject,,12.0,HMM_static,8219,-6122.7478545363765,-0.021915464381891,True,31,False,
subject,,12.0,HMM_static,8220,-6122.732374895828,-0.0064358238332715,True,60,False,
subject,,12.0,HMM_static,8221,-6122.725939071995,0.0,True,50,True,
subject,,12.0,HMM_static,8222,-6122.733392858723,-0.0074537867285471,True,37,False,
subject,,12.0,HMM_static,8223,-6122.733513568191,-0.0075744961959571,True,64,False,
subject,,12.0,HMM_static,8224,-6122.731018304834,-0.0050792328393072,True,50,False,
